transaction_id,date,user_id,merchant_name,merchant_category,amount,is_fraud
TXN_10801,2023-01-19,USR_335,Amazon,E-commerce,19.77,0
TXN_10802,2023-12-18,USR_404,Uber,Transport,36.46,0
TXN_10803,2023-12-04,USR_481,Target,Retail,20.86,0
TXN_10804,2023-04-09,USR_246,Netflix,Entertainment,21.45,0
TXN_10805,2023-03-22,USR_240,Target,,24.31,0
TXN_10806,2023-06-29,USR_381,Target,Retail,41.35,0
TXN_10807,2023-03-29,USR_136,Uber,Transport,20.52,0
TXN_10808,2023-08-30,USR_445,Walmart,,116.25,0
TXN_10809,2023-11-02,USR_403,Starbucks,Food & Beverage,13.54,0
TXN_10810,2023-04-12,USR_465,Shell,Gas Station,27.47,0
TXN_10811,2023-02-17,USR_457,McDonalds,Food & Beverage,21.33,0
TXN_10812,2023-04-25,USR_173,McDonalds,Food & Beverage,140.75,0
TXN_10813,2023-12-07,USR_269,Starbucks,Food & Beverage,40.31,0
TXN_10814,2023-02-27,USR_279,Walmart,Retail,92.93,0
TXN_10815,2023-03-07,USR_360,Shell,,7.5,0
TXN_10816,2023-02-06,USR_254,Shell,Gas Station,43.25,0
TXN_10817,2023-09-04,USR_296,Netflix,,80.61,0
TXN_10818,2023-08-11,USR_390,Starbucks,Food & Beverage,35.96,0
TXN_10819,2023-12-31,USR_393,Target,Retail,96.11,0
TXN_10820,2023-08-16,USR_190,Shell,Gas Station,19.74,0
TXN_10821,2023-11-27,USR_438,Starbucks,,135.55,0
TXN_10822,2023-12-05,USR_176,Walmart,Retail,329.94,0
TXN_10823,2023-12-15,USR_262,McDonalds,Food & Beverage,23.04,0
TXN_10824,2023-06-26,USR_145,Starbucks,Food & Beverage,21.21,0
TXN_10825,2023-02-01,,Amazon,E-commerce,141.65,0
TXN_10826,2023-05-25,USR_115,Shell,Gas Station,160.71,0
TXN_10827,2023-07-27,USR_295,Shell,Gas Station,19.63,0
TXN_10828,2023-07-16,USR_284,Amazon,E-commerce,21.75,0
TXN_10829,2023-02-06,USR_431,Amazon,,24.98,0
TXN_10830,2023-03-11,USR_143,Starbucks,,8.63,0
TXN_10831,2023-08-21,USR_360,Starbucks,Food & Beverage,13.21,0
TXN_10832,2023-11-06,USR_103,Netflix,Entertainment,12.13,0
TXN_10833,2023-10-07,USR_395,Uber,Transport,15.37,0
TXN_10834,2023-09-04,USR_453,Shell,,31.99,0
TXN_10835,2023-02-10,USR_367,Uber,Transport,41.86,0
TXN_10836,2023-10-04,USR_396,Target,Retail,156.1,0
TXN_10837,2023-09-20,USR_340,Walmart,Retail,12.2,0
TXN_10838,2023-01-19,USR_455,Uber,Transport,88.62,0
TXN_10839,2023-08-31,USR_396,Uber,Transport,26.74,0
TXN_10840,2023-02-12,USR_164,Walmart,Retail,31.52,0
TXN_10841,2023-05-21,USR_231,Amazon,,65.03,0
TXN_10842,2023-07-09,USR_189,Amazon,E-commerce,10.78,0
TXN_10843,2023-02-13,USR_174,Walmart,Retail,48.54,0
TXN_10844,2023-05-02,USR_438,Starbucks,Food & Beverage,39.11,0
TXN_10845,2023-05-16,USR_486,Shell,Gas Station,54.19,0
TXN_10846,2023-09-30,USR_219,McDonalds,Food & Beverage,44.22,0
TXN_10847,2023-08-11,USR_106,Amazon,E-commerce,385.79,0
TXN_10848,2023-12-16,USR_121,Shell,,17.5,0
TXN_10849,2023-11-30,USR_239,Starbucks,Food & Beverage,19.47,0
TXN_10850,2023-12-12,USR_483,Starbucks,Food & Beverage,17.76,0
TXN_10851,2023-04-03,USR_260,Shell,Gas Station,19.0,0
TXN_10852,2023-09-26,USR_153,Walmart,Retail,17.51,0
TXN_10853,2023-01-13,USR_417,Uber,,108.75,0
TXN_10854,2023-11-23,USR_162,Netflix,Entertainment,137.07,0
TXN_10855,2023-11-28,USR_389,Amazon,E-commerce,18.71,0
TXN_10856,2023-08-28,USR_438,Amazon,E-commerce,14.41,0
TXN_10857,2023-12-21,USR_441,Uber,Transport,53.06,0
TXN_10858,2023-02-01,USR_295,Target,Retail,19.06,0
TXN_10859,2023-02-05,USR_351,Uber,Transport,62.36,0
TXN_10860,2023-10-04,USR_493,McDonalds,Food & Beverage,40.57,0
TXN_10861,2023-02-22,USR_117,McDonalds,,7.27,0
TXN_10862,2023-12-01,USR_427,McDonalds,,-543.6317962743235,1
TXN_10863,2023-07-20,USR_394,Amazon,,199.51,0
TXN_10864,2023-02-05,USR_376,McDonalds,Food & Beverage,17.94,0
TXN_10865,2023-10-02,USR_283,McDonalds,Food & Beverage,22.47,0
TXN_10866,2023-06-24,USR_141,Target,Retail,44.07,0
TXN_10867,2023-01-21,USR_296,Netflix,Entertainment,46.27,0
TXN_10868,2023-07-03,USR_349,Target,,63.98,0
TXN_10869,2023-01-13,USR_468,Amazon,E-commerce,247.2,0
TXN_10870,2023-08-19,USR_108,Uber,,27.74,0
TXN_10871,2023-04-19,USR_434,Walmart,Retail,14.91,0
TXN_10872,2023-04-30,USR_136,Amazon,,8.34,0
TXN_10873,2023-11-13,,McDonalds,Food & Beverage,15.94,0
TXN_10874,2023-02-19,USR_333,Walmart,Retail,32.04,0
TXN_10875,2023-11-01,USR_415,Target,Retail,199.25,0
TXN_10876,2023-12-17,USR_394,Starbucks,Food & Beverage,19.73,0
TXN_10877,2023-10-31,USR_188,Netflix,Entertainment,41.42,0
TXN_10878,2023-07-09,USR_383,Starbucks,Food & Beverage,32.58,0
TXN_10879,2023-11-20,USR_413,Amazon,E-commerce,108.68,0
TXN_10880,2023-02-15,USR_461,Target,Retail,1051.9475923055752,1
TXN_10881,2023-04-16,USR_173,McDonalds,Food & Beverage,19.47,0
TXN_10882,2023-01-20,USR_405,Amazon,E-commerce,20.3,0
TXN_10883,2023-01-03,USR_385,Uber,Transport,94.08,0
TXN_10884,2023-10-04,USR_359,Target,Retail,65.49,0
TXN_10885,2023-02-27,USR_176,Uber,Transport,209.92,0
TXN_10886,2023-01-23,USR_127,Amazon,E-commerce,59.38,0
TXN_10887,2023-08-21,USR_122,Shell,,23.12,0
TXN_10888,2023-09-06,USR_363,Amazon,,59.78,0
TXN_10889,2023-12-13,USR_266,Shell,Gas Station,100.35,0
TXN_10890,2023-04-13,USR_292,Netflix,Entertainment,75.22,0
TXN_10891,2023-03-16,USR_210,Walmart,Retail,55.0,0
TXN_10892,2023-04-10,USR_423,Amazon,E-commerce,96.22,0
TXN_10893,2023-01-31,USR_243,Walmart,,106.62,0
TXN_10894,2023-04-23,USR_251,Amazon,E-commerce,131.92,0
TXN_10895,2023-10-11,USR_217,Amazon,,63.35,0
TXN_10896,2023-08-25,USR_242,Netflix,,28.02,0
TXN_10897,2023-10-24,USR_213,Netflix,Entertainment,38.35,0
TXN_10898,2023-01-23,USR_120,Walmart,Retail,110.67,0
TXN_10899,2023-09-03,USR_456,Starbucks,Food & Beverage,14.63,0
TXN_10900,2023-07-28,USR_211,Walmart,,47.88,0
TXN_10901,2023-03-24,USR_460,Target,Retail,89.55883754036795,1
TXN_10902,2023-03-12,USR_460,McDonalds,Food & Beverage,34.08,0
TXN_10903,2023-01-01,USR_421,McDonalds,,118.92,0
TXN_10904,2023-05-19,USR_457,Walmart,Retail,40.09,0
TXN_10905,2023-06-21,USR_476,Target,Retail,34.69,0
TXN_10906,2023-02-26,USR_296,Shell,Gas Station,8.5,0
TXN_10907,2023-12-27,USR_134,Amazon,E-commerce,69.84,0
TXN_10908,2023-02-28,USR_432,Shell,Gas Station,63.15,0
TXN_10909,2023-04-26,USR_264,Netflix,Entertainment,288.08,0
TXN_10910,2023-07-10,USR_276,Uber,Transport,24.34,0
TXN_10911,2023-12-14,USR_372,McDonalds,Food & Beverage,41.23,0
TXN_10912,2023-08-23,USR_144,Target,,42.49,0
TXN_10913,2023-05-22,USR_157,Target,Retail,160.37,0
TXN_10914,2023-12-16,USR_377,Walmart,Retail,30.11,0
TXN_10915,2023-02-02,USR_111,Walmart,Retail,43.77,0
TXN_10916,2023-06-25,USR_435,Shell,Gas Station,60.82,0
TXN_10917,2023-10-18,USR_167,McDonalds,Food & Beverage,39.91,0
TXN_10918,2023-05-28,USR_494,Netflix,Entertainment,21.19,0
TXN_10919,2023-03-24,USR_464,Amazon,E-commerce,40.21,0
TXN_10920,2023-03-01,USR_121,Amazon,E-commerce,96.9,0
TXN_10921,2023-10-15,USR_462,Shell,,11.86,0
TXN_10922,2023-03-25,USR_373,Shell,Gas Station,37.82,0
TXN_10923,2023-08-23,USR_263,McDonalds,Food & Beverage,16.44,0
TXN_10924,2023-06-01,USR_342,Shell,Gas Station,109.4,0
TXN_10925,2023-08-15,USR_273,Amazon,E-commerce,7.22,0
TXN_10926,2023-03-01,USR_257,Amazon,,18.94,0
TXN_10927,2023-01-29,USR_411,Shell,Gas Station,48.29,0
TXN_10928,2023-02-12,USR_375,Uber,Transport,158.46,0
TXN_10929,2023-06-12,USR_408,Starbucks,Food & Beverage,31.01,0
TXN_10930,2023-08-07,USR_289,Shell,Gas Station,-19.01,0
TXN_10931,2023-10-15,USR_144,Uber,Transport,217.27,0
TXN_10932,2023-05-28,USR_183,Starbucks,Food & Beverage,7.78,0
TXN_10933,2023-10-28,USR_406,Starbucks,,3.67,0
TXN_10934,2023-10-30,USR_487,Shell,Gas Station,-51.42,0
TXN_10935,2023-10-12,USR_336,Uber,Transport,20.04,0
TXN_10936,2023-05-29,USR_383,Amazon,E-commerce,11.93,0
TXN_10937,2023-08-26,USR_214,Uber,,-67.25,0
TXN_10938,2023-12-07,USR_247,McDonalds,Food & Beverage,42.26,0
TXN_10939,2023-09-10,USR_134,Netflix,Entertainment,80.90188147059311,1
TXN_10940,2023-11-18,USR_451,Starbucks,Food & Beverage,9.2,0
TXN_10941,2023-03-25,USR_397,Walmart,,79.24,0
TXN_10942,2023-01-28,USR_239,Amazon,E-commerce,63.45,0
TXN_10943,2023-09-29,USR_427,Walmart,Retail,29.99,0
TXN_10944,2023-11-03,USR_485,Amazon,E-commerce,209.9,0
TXN_10945,2023-12-24,USR_452,Uber,Transport,11.36,0
TXN_10946,2023-07-10,USR_498,Amazon,E-commerce,25.592488119591952,1
TXN_10947,2023-09-15,USR_213,Target,Retail,16.58,0
TXN_10948,2023-02-09,USR_159,Target,Retail,31.64,0
TXN_10949,2023-03-13,USR_326,Uber,Transport,42.24,0
TXN_10950,2023-06-05,USR_114,Shell,Gas Station,26.02,0
TXN_10951,2023-06-07,USR_164,Amazon,E-commerce,47.09,0
TXN_10952,2023-09-05,,Target,Retail,9.47,0
TXN_10953,2023-05-10,USR_122,Walmart,,140.3,0
TXN_10954,2023-04-16,USR_400,Target,Retail,30.5,0
TXN_10955,2023-05-23,USR_396,Target,Retail,101.22,0
TXN_10956,2023-02-04,USR_150,Netflix,Entertainment,46.65,0
TXN_10957,2023-03-29,USR_486,Netflix,Entertainment,52.29,0
TXN_10958,2023-12-29,USR_343,Netflix,Entertainment,58.54,0
TXN_10959,2023-07-01,USR_294,Target,Retail,51.82,0
TXN_10960,2023-02-26,USR_366,Shell,,62.97,0
TXN_10961,2023-09-10,USR_159,Walmart,Retail,125.1,0
TXN_10962,2023-07-28,USR_248,McDonalds,Food & Beverage,40.31,0
TXN_10963,2023-07-08,USR_191,McDonalds,,67.29,0
TXN_10964,2023-12-04,USR_446,Starbucks,,30.27,0
TXN_10965,2023-03-28,USR_133,Target,Retail,139.79,0
TXN_10966,2023-08-06,USR_471,Starbucks,Food & Beverage,16.84,0
TXN_10967,2023-11-26,USR_304,Uber,Transport,200.53,0
TXN_10968,2023-03-17,USR_493,McDonalds,Food & Beverage,31.81,0
TXN_10969,2023-03-10,USR_115,Netflix,,7.92,0
TXN_10970,2023-07-15,USR_409,Walmart,Retail,37.64,0
TXN_10971,2023-12-05,USR_484,Target,Retail,16.76,0
TXN_10972,2023-09-09,USR_358,Uber,Transport,76.76,0
TXN_10973,2023-01-17,USR_320,Walmart,Retail,17.24,0
TXN_10974,2023-01-19,USR_116,Starbucks,Food & Beverage,21.2,0
TXN_10975,2023-03-10,USR_259,Amazon,E-commerce,5.01,0
TXN_10976,2023-12-17,USR_376,McDonalds,Food & Beverage,21.07,0
TXN_10977,2023-09-11,USR_402,Walmart,Retail,2.93,0
TXN_10978,2023-01-15,USR_402,Uber,,6.79,0
TXN_10979,2023-11-17,USR_274,Walmart,Retail,70.84,0
TXN_10980,2023-12-05,USR_225,Starbucks,Food & Beverage,72.66,0
TXN_10981,2023-02-28,,Target,Retail,50.68,0
TXN_10982,2023-08-04,,Starbucks,,12.59,0
TXN_10983,2023-07-19,USR_265,Shell,Gas Station,31.57,0
TXN_10984,2023-09-15,USR_491,Netflix,Entertainment,33.0,0
TXN_10985,2023-11-22,USR_138,Starbucks,Food & Beverage,10.4,0
TXN_10986,2023-10-21,USR_305,Walmart,Retail,148.92,0
TXN_10987,2023-05-20,USR_134,Target,Retail,79.63,0
TXN_10988,2023-11-30,USR_254,Shell,Gas Station,26.55,0
TXN_10989,2023-07-25,USR_228,Shell,Gas Station,34.02,0
TXN_10990,2023-11-18,USR_460,Amazon,E-commerce,40.79,0
TXN_10991,2023-11-23,USR_372,McDonalds,Food & Beverage,4.3,0
TXN_10992,2023-07-06,USR_336,Walmart,,25.86,0
TXN_10993,2023-07-30,USR_263,Uber,Transport,16.74,0
TXN_10994,2023-05-27,USR_430,Starbucks,Food & Beverage,12.16,0
TXN_10995,2023-04-09,USR_114,Netflix,Entertainment,25.0,0
TXN_10996,2023-01-19,USR_203,Starbucks,Food & Beverage,199.87,0
TXN_10997,2023-04-01,USR_429,Uber,Transport,62.86,0
TXN_10998,2023-02-12,USR_260,Walmart,Retail,18.71,0
TXN_10999,2023-12-10,USR_436,Starbucks,Food & Beverage,58.71,0
